Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
27.62,27.65,26.92,27.08,39619500,0,1,27.62,27.65,26.92,27.08,39619500
28.1,28.32,27.6,27.83,27569600,0,1,28.1,28.32,27.6,27.83,27569600
28.01,28.64,27.83,28.14,35642100,0,1,28.01,28.64,27.83,28.14,35642100
28.425,28.47,27.73,27.96,44198900,0,1,28.425,28.47,27.73,27.96,44198900
27.57,28.675,27.47,28.578,74540200,0,1,27.57,28.675,27.47,28.578,74540200
28.1,28.13,27.35,27.4525,33532600,0,1,28.1,28.13,27.35,27.4525,33532600
27.88,28.18,27.21,27.52,40622200,0,1,27.88,28.18,27.21,27.52,40622200
27.76,28.06,27.44,27.72,32400700,0,1,27.76,28.06,27.44,27.72,32400700
27.05,28.1164,26.81,27.78,54064800,0,1,27.05,28.1164,26.81,27.78,54064800
26.84,27.3,26.34,27.25,83027800,0,1,26.84,27.3,26.34,27.25,83027800
27.34,27.34,26.63,26.87,44319700,0,1,27.34,27.34,26.63,26.87,44319700
27.36,27.46,26.7,27.39,31611700,0,1,27.36,27.46,26.7,27.39,31611700
27.16,27.64,27.15,27.27,34652000,0,1,27.16,27.64,27.15,27.27,34652000
27.62,27.63,26.82,27.13,36350200,0,1,27.62,27.63,26.82,27.13,36350200
28.28,28.55,27.15,27.283,49642300,0,1,28.28,28.55,27.15,27.283,49642300
28.92,29.05,28.33,28.462,42098200,0,1,28.92,29.05,28.33,28.462,42098200
28.23,29.08,28.12,28.93,49396400,0,1,28.23,29.08,28.12,28.93,49396400
28.52,28.75,28.09,28.32,33109300,0,1,28.52,28.75,28.09,28.32,33109300
28.02,28.63,28.01,28.5,35615800,0,1,28.02,28.63,28.01,28.5,35615800
27.36,28.32,27.31,27.9075,50164000,0,1,27.36,28.32,27.31,27.9075,50164000
27.67,28.16,27.1,27.37,93498700,0,1,27.67,28.16,27.1,27.37,93498700
28.61,28.68,28.04,28.26,37361800,0,1,28.61,28.68,28.04,28.26,37361800
28.89,29.17,28.51,28.545,37708800,0,1,28.89,29.17,28.51,28.545,37708800
29.11,29.15,28.27,28.65,34540100,0,1,29.11,29.15,28.27,28.65,34540100
28.74,29.29,28.66,29.05,38375900,0,1,28.74,29.29,28.66,29.05,38375900
28.26,28.96,28.04,28.64,47948200,0,1,28.26,28.96,28.04,28.64,47948200
29.06,29.2,28.01,28.109,92362200,0,1,29.06,29.2,28.01,28.109,92362200
31.01,31.02,29.63,29.73,85856700,0,1,31.01,31.02,29.63,29.73,85856700
29.15,31.47,28.74,30.981,190744900,0,1,29.15,31.47,28.74,30.981,190744900
30.98,31.49,30.88,31.24,87682100,0,1,30.98,31.49,30.88,31.24,87682100
32,32.07,30.71,30.79,72976500,0,1,32,32.07,30.71,30.79,72976500
31.88,32.5063,31.81,32.469,59682500,0,1,31.88,32.5063,31.81,32.469,59682500
31.41,31.93,31.13,31.54,54363600,0,1,31.41,31.93,31.13,31.54,54363600
31.27,31.49,30.81,31.08,43845100,0,1,31.27,31.49,30.81,31.08,43845100
31.1,31.5,30.8,30.82,48899800,0,1,31.1,31.5,30.8,30.82,48899800
29.75,30.89,29.74,30.729,55243300,0,1,29.75,30.89,29.74,30.729,55243300
30.31,30.44,29.27,29.66,49631500,0,1,30.31,30.44,29.27,29.66,49631500
30.08,30.42,30.03,30.14,40256700,0,1,30.08,30.42,30.03,30.14,40256700
30.21,30.35,29.53,29.85,75332700,0,1,30.21,30.35,29.53,29.85,75332700
30.64,31.71,29.88,30.1,173242600,0,1,30.64,31.71,29.88,30.1,173242600
32.08,32.21,30.62,30.9475,98892800,0,1,32.08,32.21,30.62,30.9475,98892800
31.28,31.96,31.1,31.72,89598000,0,1,31.28,31.96,31.1,31.72,89598000
30.6,31.45,30.28,31.3,95316400,0,1,30.6,31.45,30.28,31.3,95316400
29.67,30.6,29.49,30.59,104787700,0,1,29.67,30.6,29.49,30.59,104787700
29.51,29.6,28.86,29.0607,45871300,0,1,29.51,29.6,28.86,29.0607,45871300
28.69,29.79,28.65,29.4213,83781800,0,1,28.69,29.79,28.65,29.4213,83781800
28.01,28.93,27.83,28.76,72715400,0,1,28.01,28.93,27.83,28.76,72715400
27.88,28.47,27.59,27.77,63140600,0,1,27.88,28.47,27.59,27.77,63140600
27.44,28.18,27.42,28,69846400,0,1,27.44,28.18,27.42,28,69846400
26.2,26.99,26.11,26.6197,60374500,0,1,26.2,26.99,26.11,26.6197,60374500
25.48,26.11,25.15,25.9112,56574800,0,1,25.48,26.11,25.15,25.9112,56574800
26.55,26.8,25.52,26.05,43481700,0,1,26.55,26.8,25.52,26.05,43481700
27.03,27.18,26.375,26.51,33175400,0,1,27.03,27.18,26.375,26.51,33175400
26.5,26.96,26.2,26.93,28230100,0,1,26.5,26.96,26.2,26.93,28230100
26.66,27.01,26.12,26.26,54555200,0,1,26.66,27.01,26.12,26.26,54555200
27.49,27.6,27.13,27.36,35574800,0,1,27.49,27.6,27.13,27.36,35574800
27.83,28.22,26.95,27.41,61390300,0,1,27.83,28.22,26.95,27.41,61390300
26.96,27.91,26.9,27.71,60512900,0,1,26.96,27.91,26.9,27.71,60512900
26.77,27,26.32,26.75,57742500,0,1,26.77,27,26.32,26.75,57742500
28.18,28.33,26.76,26.812,91631600,0,1,28.18,28.33,26.76,26.812,91631600
27.59,28.75,27.43,28.24,81051600,0,1,27.59,28.75,27.43,28.24,81051600
28,28.14,27.37,27.5801,46704200,0,1,28,28.14,27.37,27.5801,46704200
28.07,28.24,27.66,27.98,77099100,0,1,28.07,28.24,27.66,27.98,77099100
27.17,28.17,27.1,27.84,50608500,0,1,27.17,28.17,27.1,27.84,50608500
27.07,27.78,26.84,27.485,51751900,0,1,27.07,27.78,26.84,27.485,51751900
27.68,27.75,26.82,26.97,46001500,0,1,27.68,27.75,26.82,26.97,46001500
27.75,27.9,27.26,27.71,58976300,0,1,27.75,27.9,27.26,27.71,58976300
27.06,27.76,26.68,27.46,72869200,0,1,27.06,27.76,26.68,27.46,72869200
27.9999,28.88,26.98,27.04,123526100,0,1,27.9999,28.88,26.98,27.04,123526100
27.26,28,26.76,28,127049600,0,1,27.26,28,26.76,28,127049600
26.5,27.52,26.16,27.32,88759700,0,1,26.5,27.52,26.16,27.32,88759700
25.94,26.49,25.75,26.36,49205600,0,1,25.94,26.49,25.75,26.36,49205600
26.04,26.5,25.46,26.15,85760600,0,1,26.04,26.5,25.46,26.15,85760600
24.935,26.09,24.81,25.94,123865000,0,1,24.935,26.09,24.81,25.94,123865000
24.58,24.68,23.88,23.998,29520900,0,1,24.58,24.68,23.88,23.998,29520900
23.22,24.53,23.05,24.32,89862400,0,1,23.22,24.53,23.05,24.32,89862400
22.73,23.9,22.7,23.1,46655300,0,1,22.73,23.9,22.7,23.1,46655300
23.955,24.12,22.82,22.92,85021300,0,1,23.955,24.12,22.82,22.92,85021300
22.25,23.93,22.18,23.5607,107182200,0,1,22.25,23.93,22.18,23.5607,107182200
22.34,22.5,21.65,22.17,78857700,0,1,22.34,22.5,21.65,22.17,78857700
20.1,22.5,19.93,22.36,229751000,0,1,20.1,22.5,19.93,22.36,229751000
19.605,20.11,19.56,19.86,71775100,0,1,19.605,20.11,19.56,19.86,71775100
19.15,20.17,18.87,20.07,67349200,0,1,19.15,20.17,18.87,20.07,67349200
19.955,20,19.13,19.21,42295500,0,1,19.955,20,19.13,19.21,42295500
20.52,20.73,19.98,19.99,34254600,0,1,20.52,20.73,19.98,19.99,34254600
20.85,20.95,20.37,20.47,33396800,0,1,20.85,20.95,20.37,20.47,33396800
21.24,21.37,20.99,21.1712,29062700,0,1,21.24,21.37,20.99,21.1712,29062700
21.1,21.48,20.92,21.25,31806700,0,1,21.1,21.48,20.92,21.25,31806700
21.26,21.69,21.07,21.18,38344400,0,1,21.26,21.69,21.07,21.18,38344400
21.08,21.44,21.01,21.21,37713900,0,1,21.08,21.44,21.01,21.21,37713900
20.82,21.5,20.73,21.11,99378200,0,1,20.82,21.5,20.73,21.11,99378200
22.4,22.88,21.88,21.9425,73175800,0,1,22.4,22.88,21.88,21.9425,73175800
23.29,23.31,22.47,22.56,76142000,0,1,23.29,23.31,22.47,22.56,76142000
24.13,24.25,22.85,23.2299,228949900,0,1,24.13,24.25,22.85,23.2299,228949900
19.25,19.8,19.1,19.5,78381200,0,1,19.25,19.8,19.1,19.5,78381200
19.25,19.43,19.05,19.321,32447300,0,1,19.25,19.43,19.05,19.321,32447300
19,19.06,18.8,19,34835000,0,1,19,19.06,18.8,19,34835000
19.7,19.79,18.89,18.975,52157400,0,1,19.7,19.79,18.89,18.975,52157400
19.5,20.48,19.3718,19.88,44074500,0,1,19.5,20.48,19.3718,19.88,44074500
19.68,19.69,19.3,19.48,21834700,0,1,19.68,19.69,19.3,19.48,21834700
19.68,19.88,19.49,19.52,20189700,0,1,19.68,19.88,19.49,19.52,20189700
19.75,19.8,19.48,19.5181,18809400,0,1,19.75,19.8,19.48,19.5181,18809400
19.88,19.96,19.61,19.75,21817300,0,1,19.88,19.96,19.61,19.75,21817300
19.93,19.94,19.45,19.64,39321800,0,1,19.93,19.94,19.45,19.64,39321800
20.39,20.55,19.97,20.227,27161800,0,1,20.39,20.55,19.97,20.227,27161800
20.4,20.75,20.155,20.4,32236700,0,1,20.4,20.75,20.155,20.4,32236700
21.49,21.63,20.88,20.91,40529300,0,1,21.49,21.63,20.88,20.91,40529300
22.32,22.4,21.41,21.9475,46892100,0,1,22.32,22.4,21.41,21.9475,46892100
22.295,22.49,21.8,21.83,32000100,0,1,22.295,22.49,21.8,21.83,32000100
22.08,22.49,21.82,22.27,29341400,0,1,22.08,22.49,21.82,22.27,29341400
22.08,22.59,21.73,21.99,51262700,0,1,22.08,22.59,21.73,21.99,51262700
20.57,21.95,20.5,21.66,65486000,0,1,20.57,21.95,20.5,21.66,65486000
20.99,21,20.16,20.32,30215900,0,1,20.99,21,20.16,20.32,30215900
20.145,20.78,19.8,20.62,38271900,0,1,20.145,20.78,19.8,20.62,38271900
21.2,21.21,20.22,20.28,46291700,0,1,21.2,21.21,20.22,20.28,46291700
21.78,21.98,20.3625,20.79,79106500,0,1,21.78,21.98,20.3625,20.79,79106500
22.97,23.24,22.6,22.86,51218100,0,1,22.97,23.24,22.6,22.86,51218100
23.02,23.24,22.54,22.59,57248900,0,1,23.02,23.24,22.54,22.59,57248900
21.99,23.37,21.77,23.29,78782800,0,1,21.99,23.37,21.77,23.29,78782800
21.6,21.98,21.37,21.87,36760500,0,1,21.6,21.98,21.37,21.87,36760500
22.67,22.75,21.5,21.52,50667600,0,1,22.67,22.75,21.5,21.52,50667600
21.13,22.08,20.9,22,72819800,0,1,21.13,22.08,20.9,22,72819800
20.955,21.48,20.61,20.713,65041600,0,1,20.955,21.48,20.61,20.713,65041600
20.76,21.16,20.28,20.931,121584000,0,1,20.76,21.16,20.28,20.931,121584000
18.92,19.581,18.85,19.43,50508200,0,1,18.92,19.581,18.85,19.43,50508200
19.06,19.2,18.55,18.81,24797800,0,1,19.06,19.2,18.55,18.81,24797800
19.1,19.42,18.78,18.98,36371700,0,1,19.1,19.42,18.78,18.98,36371700
18.74,19.2617,18.72,18.96,46066500,0,1,18.74,19.2617,18.72,18.96,46066500
18.27,18.75,18.18,18.58,60781800,0,1,18.27,18.75,18.18,18.58,60781800
18.08,18.27,17.55,17.729,46622400,0,1,18.08,18.27,17.55,17.729,46622400
18.68,18.7,18.03,18.058,58764200,0,1,18.68,18.7,18.03,18.058,58764200
19.27,19.45,19.06,19.0885,30647500,0,1,19.27,19.45,19.06,19.0885,30647500
19.32,19.38,19.07,19.1,16124700,0,1,19.32,19.38,19.07,19.1,16124700
19.1,19.38,18.95,19.34,25417000,0,1,19.1,19.38,18.95,19.34,25417000
19.49,19.53,19.1,19.15,20704000,0,1,19.49,19.53,19.1,19.15,20704000
19.52,19.68,19.25,19.409,29622200,0,1,19.52,19.68,19.25,19.409,29622200
19.5,19.73,19.36,19.44,32813700,0,1,19.5,19.73,19.36,19.44,32813700
19.36,19.53,18.96,19.439,49892200,0,1,19.36,19.53,18.96,19.439,49892200
19.58,19.98,19.09,19.159,70640600,0,1,19.58,19.98,19.09,19.159,70640600
19.05,20.13,18.75,20.011,101186600,0,1,19.05,20.13,18.75,20.011,101186600
20.005,20.08,19,19.05,129293400,0,1,20.005,20.08,19,19.05,129293400
20.44,20.48,19.69,19.87,157565300,0,1,20.44,20.48,19.69,19.87,157565300
20.64,21.41,20.4,21.2,47861100,0,1,20.64,21.41,20.4,21.2,47861100
21.41,21.6,20.25,20.38,39308800,0,1,21.41,21.6,20.25,20.38,39308800
22.15,22.45,21.4,21.6,24973100,0,1,22.15,22.45,21.4,21.6,24973100
21.41,21.82,21.13,21.807,25794700,0,1,21.41,21.82,21.13,21.807,25794700
20.75,21.17,20.61,21.01,15610700,0,1,20.75,21.17,20.61,21.01,15610700
20.71,21.15,20.22,20.72,29537400,0,1,20.71,21.15,20.22,20.72,29537400
22.2,22.45,20.5,20.72,36782900,0,1,22.2,22.45,20.5,20.72,36782900
21.39,22.15,21.3,21.92,27778900,0,1,21.39,22.15,21.3,21.92,27778900
20.36,22.16,19.9,21.09,80647000,0,1,20.36,22.16,19.9,21.09,80647000
20.77,20.84,19.82,20.04,56374500,0,1,20.77,20.84,19.82,20.04,56374500
21.5,21.58,20.84,20.88,44604400,0,1,21.5,21.58,20.84,20.88,44604400
23.37,23.37,21.61,21.71,56179400,0,1,23.37,23.37,21.61,21.71,56179400
23.995,24.04,23.03,23.15,29285900,0,1,23.995,24.04,23.03,23.15,29285900
23.19,24.54,22.28,23.705,123102300,0,1,23.19,24.54,22.28,23.705,123102300
27.75,28.23,26.73,26.845,64597400,0,1,27.75,28.23,26.73,26.845,64597400
28.39,29.49,28.08,29.34,17230200,0,1,28.39,29.49,28.08,29.34,17230200
28.82,29.45,28.1,28.45,11539800,0,1,28.82,29.45,28.1,28.45,11539800
28.12,29,28.01,28.75,12390700,0,1,28.12,29,28.01,28.75,12390700
29,29.47,28.72,28.76,11869100,0,1,29,29.47,28.72,28.76,11869100
29.41,29.5,28.63,29,13685100,0,1,29.41,29.5,28.63,29,13685100
28.31,29.29,28.15,29.11,16841800,0,1,28.31,29.29,28.15,29.11,16841800
28.48,28.59,27.15,28.09,30438600,0,1,28.48,28.59,27.15,28.09,30438600
30.5,30.5,28.21,28.245,24672100,0,1,30.5,30.5,28.21,28.245,24672100
31.04,31.07,30.56,30.72,8108300,0,1,31.04,31.07,30.56,30.72,8108300
30.7,31.4,30.6,30.81,11300700,0,1,30.7,31.4,30.6,30.81,11300700
31.48,31.56,30.55,30.97,13030300,0,1,31.48,31.56,30.55,30.97,13030300
32.43,32.48,31.1599,31.47,14269500,0,1,32.43,32.48,31.1599,31.47,14269500
32.1,32.88,31.99,32.17,17785200,0,1,32.1,32.88,31.99,32.17,17785200
31.44,31.9,31.26,31.73,10945600,0,1,31.44,31.9,31.26,31.73,10945600
31.32,31.625,31.02,31.47,10032100,0,1,31.32,31.625,31.02,31.47,10032100
30.91,31.44,30.8,31.2,8763600,0,1,30.91,31.44,30.8,31.2,8763600
31.25,31.73,30.55,30.771,14122000,0,1,31.25,31.73,30.55,30.771,14122000
31.92,31.99,30.76,31.095,19526900,0,1,31.92,31.99,30.76,31.095,19526900
31.96,32.19,30.9,31.36,17713300,0,1,31.96,32.19,30.9,31.36,17713300
32.46,32.9,31.9,32.23,28568000,0,1,32.46,32.9,31.9,32.23,28568000
32.69,33.44,32.5,33.1,24858700,0,1,32.69,33.44,32.5,33.1,24858700
32.86,33.02,31.55,32.06,24352900,0,1,32.86,33.02,31.55,32.06,24352900
32.41,33.45,32.06,33.05,74834000,0,1,32.41,33.45,32.06,33.05,74834000
31.67,32.5,31.51,31.84,21875300,0,1,31.67,32.5,31.51,31.84,21875300
31.92,31.9288,31.15,31.6,15553600,0,1,31.92,31.9288,31.15,31.6,15553600
31.535,32.18,30.7,31.911,30849000,0,1,31.535,32.18,30.7,31.911,30849000
29.955,32.08,29.41,31.41,42978900,0,1,29.955,32.08,29.41,31.41,42978900
28.505,30.1,28.35,30.014,43563800,0,1,28.505,30.1,28.35,30.014,43563800
27.65,28.32,27.38,28.29,16855000,0,1,27.65,28.32,27.38,28.29,16855000
27.66,28.1,27.1,27.27,17102800,0,1,27.66,28.1,27.1,27.27,17102800
27.48,27.77,26.96,27.4,15816800,0,1,27.48,27.77,26.96,27.4,15816800
27.18,28.07,26.835,27.005,28219600,0,1,27.18,28.07,26.835,27.005,28219600
26.55,27.76,26.44,27.1,38034000,0,1,26.55,27.76,26.44,27.1,38034000
27,27.35,26.15,26.31,26159500,0,1,27,27.35,26.15,26.31,26159500
26.07,27.17,25.52,26.81,61489200,0,1,26.07,27.17,25.52,26.81,61489200
26.7,27.76,25.75,25.869,42473400,0,1,26.7,27.76,25.75,25.869,42473400
27.2,27.65,26.44,26.9,35230300,0,1,27.2,27.65,26.44,26.9,35230300
28.892,29.15,27.39,27.72,41855500,0,1,28.892,29.15,27.39,27.72,41855500
28.545,29.67,26.83,29.6,111639200,0,1,28.545,29.67,26.83,29.6,111639200
28.695,29.55,27.86,28.19,57267900,0,1,28.695,29.55,27.86,28.19,57267900
31.48,31.69,28.65,28.84,78063400,0,1,31.48,31.69,28.65,28.84,78063400
32.9,32.95,31.11,31.91,37149800,0,1,32.9,32.95,31.11,31.91,37149800
32.95,33.21,31.77,33.03,50237200,0,1,32.95,33.21,31.77,33.03,50237200
31.37,32.5,31.36,32,73600000,0,1,31.37,32.5,31.36,32,73600000
32.61,33.59,30.94,31,101786600,0,1,32.61,33.59,30.94,31,101786600
36.53,36.66,33,34.03,168192700,0,1,36.53,36.66,33,34.03,168192700
42.05,45,38,38.2318,573576400,0,1,42.05,45,38,38.2318,573576400
